pdes,a,e,M,per,pha
2062,.9667898316324987,.1827171340905242,172.267762763347,0.950618612525843,N
2100,.8320233319213325,.4365418005751031,81.74947088984433,0.758947019798869,N
2340,.8438292455376517,.4498841655895494,42.10443294792183,0.775157693810369,Y
3362,.9895059032162825,.4685335922027844,35.75890525673795,0.984318814687984,Y
3554,.9736750968684723,.2804802739544784,184.780967450566,0.96079181784076,N
3753,.9977056598499723,.5149117672620216,24.06662551867464,0.996579286156295,N
5381,.9474585173798797,.2962263520571517,19.19323660110688,0.922249670521711,N
5590,.9856465912491561,.2794398364452267,42.80031245488757,0.978565811743079,N
5604,.9287201187573495,.4060052576182149,345.6756320050963,0.895025652407126,Y
33342,.7184637904561455,.4179133701014367,147.508827841209,0.608997528406111,Y
65679,.9150592345534401,.2647241790926552,191.723490633048,0.875350561218015,Y
66063,.9909244156023879,.7201288248287987,109.4793444476686,0.986436187682649,N
66146,.7871319394742071,.4838035036714729,35.9736762124522,0.698360239049128,N
66391,.6422802960920856,.6884706578404457,290.0884003744377,0.514748512907551,Y
66400,.8551732241289675,.5724750177266913,199.5879956424058,0.79084130474199,N
68347,.9628481456557052,.3798059772446632,251.1359020815898,0.944810910457441,Y
85770,.9982556498621751,.345086690975016,193.8633466829755,0.997403453351723,N
85953,.7388021145875681,.7030893184833827,36.84781253812671,0.635038998957846,N
85989,.8830387012778613,.6328037176993085,137.8322907628092,0.829808366455316,Y
86450,.9680810578059453,.4149120047679359,4.766501642164018,0.952523690568232,N
86667,.8593541511557897,.594682419924951,95.395573869269,0.796648001616582,N
87309,.8474698556697348,.4631428898665187,146.5609463305119,0.780179601923852,N
87684,.8586213798944603,.6427380144216435,178.991388991703,0.795629266268691,Y
88213,.9539438797937294,.5952988804327077,169.3159388809247,0.931735067724838,N
96590,.9078030389563588,.3511389825368473,111.615939390634,0.864959256363244,N
99907,.7284224328851404,.5946866924157996,208.0519410097369,0.621703296842652,N
99942,.9222788903126814,.1910795219761208,215.5399783483177,0.885730510175559,Y
105140,.9142865414455155,.8170439864119171,28.13247771403152,0.874242051768104,N
136818,.9376105895592123,.3463719945746455,320.7249386302536,0.907908240289539,N
137170,.8191088111195628,.4624376277933159,314.9455357526695,0.741345402726256,N
137805,.8292764212887846,.5583122615947727,234.767268017177,0.755191647964588,N
137924,.8764971231010167,.8949711689071381,328.9486666627943,0.820604595420282,N
138127,.661835003845417,.5330659639649776,338.4759498385599,0.538434403534498,Y
138258,.7577730640438527,.4767154180205443,118.5594561044382,0.659655135465751,N
140333,.9619711343469357,.4815469080139355,152.867101064279,0.943520331340966,N
141424,.9796140683492002,.176572901545818,267.2740462572469,0.969595792959552,N
141432,.9784455193305095,.428327015712194,218.0116902502763,0.967861412610819,Y
141484,.8579030539730234,.3695326269066323,270.4904896679946,0.794631035404074,N
141498,.9216065187344266,.5664599789054126,4.731581963615717,0.88476209681593,N
141531,.9920896452200714,.5289255054054315,50.06687451581632,0.988176626933297,N
144900,.9683031431071335,.6554928230972387,319.6848159578574,0.952851483846783,Y
152563,.9081218899358018,.2716634456817379,74.9904713501368,0.865415000577194,N
152637,.8655382100751831,.2083918866454957,155.9084025466969,0.805262675650724,Y
152742,.8782342594063951,.7390679923192526,25.05412814204193,0.823045347479254,N
152931,.929796727943251,.4558260344497372,59.20596167289114,0.896582427194853,N
153201,.91136938162617,.7806315249848718,194.2077235094334,0.870061302662426,Y
153415,.8915108662071598,.2137884258133989,143.5375537433754,0.8417791484041,N
162004,.8907722773198744,.6645800718052025,110.8399054739691,0.840733283525221,N
162015,.9930940083308725,.2840607211278457,39.13712380058492,0.989677609185909,N
162080,.896729586148198,.358241389190492,209.3625515354821,0.849181355956519,N
162117,.9324530883651769,.344872147789926,184.9395184431773,0.900427374548139,N
162142,.875546718931985,.3179927975530059,184.7337922462557,0.819270259198174,N
162361,.877883776462743,.4114756716306711,310.8580195255444,0.822552709146065,Y
162385,.7405755259363188,.3587304628545213,138.2840014910051,0.637326880033687,N
162421,.946610441223931,.1236911991904678,207.2840735994523,0.921011680323559,Y
162483,.8726679341012111,.3736611446213278,113.5056407769538,0.815232959418846,N
162694,.8703152652249246,.4224046966897918,78.89071439189787,0.811938441771778,N
163023,.7973630039858369,.5463246484676385,45.98942765759529,0.712020215823228,N
163243,.7615199849168532,.6018174307688326,43.81604779008225,0.664553822008187,Y
163348,.8764297000978445,.4343434238613783,321.8130667312259,0.820509911888346,Y
163899,.8276271711327472,.2106330349476356,257.1629620494743,0.752939900931537,Y
164202,.9885754022007008,.2790956403877939,108.8399615135885,0.982930706294723,Y
168044,.980943642453218,.2831079630703509,319.0638510062097,0.971570427904034,N
187026,.9596518736944802,.1354950350724498,333.4750497152447,0.94011022366622,N
188174,.8189002865226126,.3908261211715213,348.862236584013,0.741062328774086,N
199003,.9589740327859247,.1519678730957716,88.74854746820458,0.939114342798853,Y
202683,.636971810076937,.5624112395408497,173.6364610949053,0.508380075278476,Y
203471,.8554948117552631,.373555613890857,68.27101996752667,0.791287440119564,N
208023,.9338750632743679,.2356791656979764,139.9295565751949,0.902487863972428,Y
209215,.9889395433930016,.121094954436643,261.375722122027,0.983473849261267,N
215442,.9136060739824199,.27425561288445,340.8306857463671,0.873266237499555,N
216523,.9138607407306669,.4120637717209702,218.8453466674193,0.873631396034313,Y
230111,.8231718674698454,.3691751388312837,138.7361968518103,0.7468682227404,Y
234145,.9379852158342936,.3214371556794485,60.96735255064293,0.908452432502849,Y
234341,.9441728127825887,.6043232112764617,258.4259570196153,0.917456408463092,N
242191,.7933687057658727,.4923344359577947,151.1261155372758,0.706676746685395,N
247517,.8169312275328053,.69914346154109,216.7265745612988,0.738391091601731,N
250680,.8930088834173213,.3645946364563586,287.5424028065739,0.843901717970311,Y
252399,.8747121884421704,.5460005910940867,7.477151796578684,0.818099202787098,Y
260277,.8952036412228757,.2096663097013836,228.1262333263395,0.847014728607351,N
262623,.9833415197536457,.3328229013158457,249.043255409634,0.975135051364073,N
264357,.7465677135815124,.3602603755326317,103.9890488263921,0.645077670119933,Y
276770,.789184381615479,.5987458553600659,147.9344999322166,0.70109347448134,N
277830,.9856484853155086,.2638624988117929,73.24968702958091,0.978568632433808,N
281375,.9859350644963162,.2483025515296663,47.44934204154452,0.978995444504235,Y
286079,.9112853820016781,.5260024721587522,230.5922690435015,0.869941016958092,N
288592,.9527619485427756,.5614522628919959,293.5943231766992,0.930003982221835,N
289227,.6402759265213328,.7966659383954839,84.62997318072581,0.512340823698914,N
297418,.8113655712016951,.4669309702290058,75.67870141383865,0.730858101053002,Y
302169,.7967529160404908,.7774221041980554,85.01604267450742,0.711203187985133,Y
303250,.9039737625398956,.656908706506526,255.844715040022,0.859492201313771,N
306383,.8761690217392278,.5513440899310362,118.7587938426165,0.820143870085104,Y
307918,.8804283332057815,.5053127624780669,240.5169800665548,0.826131567822759,N
308242,.7532384023798501,.3399215399562459,19.46212529178647,0.65374274551782,Y
309214,.9805921542665534,.1740907300259021,88.53939218970318,0.971048280269163,N
309662,.9813542803908053,.212001786057639,229.9345981409365,0.972180562996849,N
310442,.8629928762863558,.4233753739288939,111.2555762954033,0.801713170880396,Y
310842,.8766028956847594,.3841659233694642,63.14737277975543,0.820753141407288,N
311554,.8200033865213566,.4221611362267761,296.8464229761463,0.742560205434213,N
312070,.9541058636315599,.5094346940465844,31.77274661252101,0.931972396825797,Y
313276,.879926304473182,.5417237455922591,90.9855322145315,0.825425066270755,N
315098,.871529148539081,.4175450094370286,68.39605264141123,0.81363772619519,N
322756,.7252655711113145,.38261445428352,197.8172065931771,0.617666140689913,N
325102,.6264219160300933,.626526448752431,87.86984029326149,0.495802391908318,N
325395,.9326926350537947,.09143298954817906,286.4481270175591,0.900774375782231,Y
326290,.8788713886475176,.4402704088240644,77.4218262142091,0.823941147227425,Y
329437,.9354141191676424,.2431487432355147,89.61637065916881,0.904719776088532,Y
329915,.9852928098559283,.7928321086723157,24.13230502398979,0.978038999224384,N
333478,.8751560481012913,.4648744222426937,186.959858103552,0.818721980140542,N
333889,.8164815564588644,.6420238305554045,332.5760771955426,0.737781516262804,N
337248,.8259057417759256,.5513643538136265,334.2268570916573,0.750591998363631,N
338292,.7987519959224896,.4871861723608182,346.2122147716002,0.713881515336921,N
340666,.9060854220552905,.2311804823949411,70.08870687417446,0.862505586995325,N
341843,.9583238270039445,.0835609622762791,303.1592851769035,0.938159394009877,Y
344074,.8300308403000818,.4746732064638989,197.2209977064187,0.756222414927862,N
345705,.7668680582308525,.4213057537258178,59.62799776661902,0.671566734339598,N
345722,.8324812761809357,.3348190711756239,150.1853051063316,0.759573690776991,N
348306,.8723614482458436,.5701248903265611,59.45693084782412,0.814803525572332,Y
360502,.9347884109366351,.2498277936717178,264.0391036602448,0.903812163210142,N
363027,.8193886265856397,.5300324955974687,344.8737746398529,0.741725311270941,Y
363505,.7812881602352444,.3367961168727788,146.2327428885118,0.690597603208572,Y
364136,.6764894622663058,.7549513873440009,120.8587164480948,0.556416187491959,Y
365424,.9898896575345304,.1710226037080008,7.916179036424078,0.984891484162599,Y
365449,.9683115083981076,.5405796414978574,5.390852001523053,0.95286383157671,N
367943,.9103360046483759,.08943296727181722,285.8710027379464,0.868581913916098,N
368184,.9507317684932558,.3180860289722642,27.73805456938546,0.92703303646624,N
369986,.7314561859349388,.6986370060959773,76.22325448827199,0.625591267559464,N
376848,.9065191177365056,.392885226391487,321.4903798566782,0.863124915532277,N
378160,.9167287365168121,.3002382835374798,320.2693610213067,0.8777472353254,Y
380636,.9313527170265076,.2664852729184929,356.2908679530341,0.898833977320994,Y
380818,.9230075141292098,.5123630987596302,193.7147779945405,0.88678034195363,N
387733,.8925989130791071,.2184038587449545,215.4415733911692,0.843320645987965,N
387816,.8856084675219057,.2499190856475785,256.6024037670803,0.833433288296027,N
388189,.8637514187512801,.3366822930359619,271.9819590984774,0.802770422535014,N
390725,.849744276584333,.3805440055837581,280.480307551644,0.783322451469283,Y
394392,.8372856600078411,.8859056358562334,305.2639944914251,0.766158602217497,N
396593,.8746252285350236,.4992962552081984,114.9161827523492,0.817977208266833,N
398188,.8642807269680771,.2737143792519989,157.2843308249076,0.803508444022118,Y
401885,.9145608049380719,.3424498190608782,350.954746923938,0.874635457962169,N
401954,.8254831541802805,.2866563417088911,144.188089250252,0.750015993849172,Y
403775,.938225890400511,.6800224961807445,157.4080301658641,0.90880210019902,Y
408982,.9046308525280107,.6005158354841141,62.34424529925946,0.860429506734034,N
413260,.7765464681613496,.381870979008633,186.5387340845805,0.684320224646053,Y
413577,.9362801217224512,.56982301944833,356.2370210079916,0.905976445618086,Y
414286,.9230139987809345,.199252807444051,55.03905639091098,0.886789687172958,Y
415713,.7412859531132431,.3673686699118194,151.540373457452,0.638244172507902,Y
415949,.8716482208776634,.3872432763710015,216.4919339096126,0.813804476307929,N
416002,.875057425743802,.5463885172939865,290.3670682926972,0.818583589934903,N
417210,.7842561571439133,.4141050451456204,311.386952509233,0.694536553732367,N
417217,.7110710697207642,.5503796007554076,111.2395431842138,0.599622218003108,Y
417655,.9189947404786862,.4034555159743334,218.0270203305516,0.881003717699145,N
418198,.851864770792492,.3795269376709912,290.3585794358743,0.786256392758535,N
418797,.9060091517870229,.3258055348185887,295.5984166006752,0.862396686421704,N
420738,.9906097188317622,.1133404247865644,262.5137281862175,0.985966317887145,N
422686,.8532980990946168,.2863877851334736,294.4335227262758,0.788241632958176,Y
424965,.8124576686225431,.4870582895813968,354.9095539112089,0.732334199125329,N
425755,.9114389904498081,.8702634685144245,251.6729053890053,0.870160985241335,Y
427684,.9441056626352041,.4002827766467461,94.31647777203769,0.91735853511277,N
427778,.8838760198026613,.4210721714192745,264.1988485642834,0.830988912562845,N
434313,.6966156585389681,.4884281468959252,234.4397550679118,0.581430822631611,N
436030,.8884487096558208,.478210907927495,49.6268641638931,0.837445867234529,N
436771,.9622749423176978,.4325299412003663,17.30502418630413,0.943967337937191,N
437841,.9634267312028706,.3126501977642334,357.8016500148682,0.945662658556598,Y
437844,.673892065568768,.6652394988614071,254.4537695736256,0.553214706520918,Y
441987,.9978903475817981,.3695301052277642,268.3409686141331,0.996856017800985,Y
446924,.8374932547809911,.436605529329194,300.6644933682426,0.766443559407869,N
450237,.9110544412688267,.2173398334414536,173.5562468260806,0.869610343234561,N
450300,.9418448525735285,.3379234424167605,274.0035290205321,0.914065368820789,Y
450649,.9316324507874583,.1573375561103531,224.2146830722096,0.899238957759292,N
453563,.8202365601256885,.2773930047081732,155.9758462308917,0.74287695610361,Y
455184,.834937193459429,.5667127523466271,188.4351133870389,0.762937415619705,Y
455659,.949118348972207,.3561563618984793,156.2085255281869,0.924674234790139,N
456537,.7867764158277039,.3307725777592054,117.9092046353746,0.69788715024027,N
457059,.9428275291021116,.7390649764185026,118.5485574480747,0.915496280981981,N
458452,.8735365484407945,.2769777136698573,227.1405959442137,0.81645043147814,N
