full_name,epoch_mjd,a,e,i,om,w,ma,per_y
"   588 Achilles (1906 TG)",57400,5.205918324800839,.1470424681017484,10.31518181923982,316.5629881240458,133.5794630628248,138.597022350481,11.8782983017795
"   617 Patroclus (1906 VY)",57400,5.217631288161847,.1387283693782574,22.0476102678508,44.35882276907897,308.5017633242159,103.7387700621183,11.918408891238
"   624 Hektor (1907 XM)",57400,5.252597071273332,.02444697441922712,18.16691046968159,342.7963428240038,183.5753669708357,72.22810363752731,12.0384156201171
"   659 Nestor (1908 CS)",57400,5.18114451604008,.1165210569644986,4.523067045741381,350.8662011008454,341.6551863913062,242.2082206109467,11.7936099811553
"   884 Priamus (1917 CQ)",57400,5.182339859960497,.1214295709120864,8.913538311935351,301.5581665969507,335.7364465075648,190.6056871967643,11.7976915792523
"   911 Agamemnon (1919 FD)",57400,5.27351264478161,.06600130492544588,21.76253377740172,338.0217542204779,81.56435899865463,170.1766483363689,12.1103916877851
"  1143 Odysseus (1930 BH)",57400,5.248880889707172,.0897484411983754,3.137894019084074,221.2921196521012,236.9460060136374,117.812464972011,12.0256422175813
"  1172 Aneas (1930 UA)",57400,5.217849631843992,.1035007086804051,16.66461666076684,247.3296162726202,51.32325533356041,171.6426770621016,11.9191570285718
"  1173 Anchises (1930 UB)",57400,5.300320790292782,.1368513232196046,6.91626518057681,283.9019466573918,40.91054382718077,119.2906330790515,12.2028545539841
"  1208 Troilus (1931 YA)",57400,5.250215739190002,.09192059049087513,33.541704786132,48.55272961500331,296.685008588676,122.8558063287432,12.0302298934593
"  1404 Ajax (1936 QW)",57400,5.303753897631469,.112699575836639,18.0036960821896,332.9751697685633,60.09943689036383,182.0623454312673,12.2147124662493
"  1437 Diomedes (1937 PB)",57400,5.193049785043887,.04442335612683939,20.49105899320904,315.7918334044747,131.6152453962068,167.1413349660696,11.8342824786825
"  1583 Antilochus (1950 SA)",57400,5.127350018914155,.05182044238655489,28.52089602514834,221.3918000517266,188.0770657437287,188.1743490928902,11.61041252229
"  1647 Menelaus (1957 MK)",57400,5.215563330957469,.02251937544115117,5.649152922161054,240.3185588618198,299.0979538698495,34.68601951200294,11.9113239759143
"  1749 Telamon (1949 SB)",57400,5.148874002183155,.107413644835663,6.093644458128908,340.9251017856092,113.284838536694,121.7879318191036,11.683597814557
"  1867 Deiphobus (1971 EA)",57400,5.128583682105124,.04316567646757889,26.91111363663846,283.7030323383643,359.8571203457118,178.2962015662142,11.6146030495716
"  1868 Thersites (2008 P-L)",57400,5.320157479156499,.1086882219345059,16.75360898173476,197.8413423767825,169.6920235712426,213.1403927748846,12.2714232071698
"  1869 Philoctetes (4596 P-L)",57400,5.229815119254672,.06595442318449789,3.972786699461332,43.99073290720332,321.1377266017512,198.0358131252881,11.9601797481306
"  1870 Glaukos (1971 FE)",57400,5.248173983240662,.03185532744577112,6.575959131996174,176.3026160476852,131.3954716952364,148.7212759563013,12.0232129231671
"  1871 Astyanax (1971 FF)",57400,5.252965498918003,.03247501485168,8.597693946857966,145.7760229622882,164.0579337574042,119.6331670871018,12.0396822400842
"  1872 Helenos (1971 FG)",57400,5.318258662964396,.04762274202508963,14.64125942827879,188.7922128668845,116.3276432452911,162.4963186197572,12.2648541071152
"  1873 Agenor (1971 FH)",57400,5.236512325491317,.09223657719812291,21.87883471014829,197.9201389935882,356.5976298334971,255.1153855108878,11.9831610849524
"  2146 Stentor (1976 UQ)",57400,5.194699202270889,.1010376722868825,39.25873559810324,131.3248416679906,273.6493734582608,171.2416457262803,11.8399211361407
"  2148 Epeios (1976 UW)",57400,5.214137881803062,.05675032533289927,9.148881170302269,176.5953949118262,232.2231954366823,176.5548894076958,11.9064411400323
"  2207 Antenor (1977 QH1)",57400,5.13860764630466,.01685850883823956,6.808134139129044,159.1367175564617,298.4008487418533,11.99346374039962,11.6486712960567
"  2223 Sarpedon (1977 TL3)",57400,5.230595661111966,.01521050244339746,15.95949543088193,220.897129545686,57.95736545823748,194.4913760192457,11.9628574056626
"  2241 Alcathous (1979 WM)",57400,5.187103433461959,.06698354230908485,16.61939780086173,267.9822505864917,290.9308002601433,247.9785402635526,11.8139618601503
"  2260 Neoptolemus (1975 WM1)",57400,5.195193544149051,.04332633051161676,17.77930338703845,86.5736019234742,321.3186026627997,175.2667502013549,11.8416112555878
"  2357 Phereclos (1981 AC)",57400,5.208980130238736,.04413056580472934,2.668861602070093,179.251430758245,74.88956672419717,212.6590982170413,11.8887789844532
"  2363 Cebriones (1977 TJ3)",57400,5.198847499184527,.03536797653689893,32.13411096661834,211.7548686824465,56.54081988554906,211.0040759848941,11.854106359544
"  2456 Palamedes (1966 BA1)",57400,5.129736772348648,.07370587557429445,13.90749320164179,327.3933299437637,95.38584149330352,157.743232253154,11.6185203410843
"  2594 Acamas (1978 TB)",57400,5.065249896135915,.08390486538110516,5.533079890352514,356.7080965741822,279.4079066775407,172.5726131367676,11.4001224650178
"  2674 Pandarus (1982 BC3)",57400,5.181116110378304,.06769540208313381,1.854936392923928,179.8117137065476,39.21655797545462,244.8012679637383,11.7935129934619
"  2759 Idomeneus (1980 GC)",57400,5.181472356972492,.06659515538647862,21.95178097136212,171.2306752383464,8.497367406745372,51.01319936070202,11.7947293735722
"  2797 Teucer (1981 LK)",57400,5.102608508769222,.08822252562667007,22.3996191135639,69.93989447519247,49.11220413583359,105.3798169354813,11.5264766712313
"  2893 Peiroos (1975 QD)",57400,5.154374184580088,.07547028947923506,14.6561625693524,108.7667959655946,171.834178842134,166.4208691790342,11.7023239702895
"  2895 Memnon (1981 AE1)",57400,5.237180750848429,.05039162654398099,27.21788635218646,133.9784156235369,276.4797119105981,55.14317408844958,11.9854555809354
"  2920 Automedon (1981 JR)",57400,5.108057952902369,.02609936034453592,21.12409616299571,230.9510654991867,199.2443850035245,151.0923235562607,11.5449465356699
"  3063 Makhaon (1983 PV)",57400,5.205306291436176,.0595066953217239,12.16634672458755,287.8749354518035,205.4496474808313,101.689931447253,11.8762036565853
"  3240 Laocoon (1978 VG6)",57400,5.238647292752868,.1262244409697607,2.333621123480427,296.2777058214095,15.76577366081736,138.1812616847853,11.9904902754049
"  3317 Paris (1984 KF)",57400,5.223472705524829,.1261455347945352,27.86054413998083,135.8966211620334,150.2020522077112,179.1349939114743,11.938429436701
"  3391 Sinon (1977 DD3)",57400,5.302237159116292,.08238711730937803,14.86989700867155,341.1362107250585,103.5442568692526,135.4258282648344,12.2094731959282
"  3451 Mentor (1984 HA1)",57400,5.128587143154652,.07042506472599386,24.66156338913957,179.660494607895,133.0758386781935,166.8304390330636,11.6146148068302
"  3540 Protesilaos (1973 UF5)",57400,5.270868714355751,.1179822380971778,23.2969489138211,26.43821987371691,116.440992155121,89.44591349624298,12.101285323127
"  3548 Eurybates (1973 SO)",57400,5.18828402218376,.08922913704625093,8.063505469004221,43.56700159018776,28.1236674794106,170.2610092483116,11.8179953898144
"  3564 Talthybius (1985 TC1)",57400,5.207292130344626,.04090893885916958,15.50805896247296,23.78844998214812,203.3405257881557,345.1506949276293,11.8830005121029
"  3596 Meriones (1985 VO)",57400,5.16566454057215,.07335120645185172,23.53118083843351,356.6971218826914,67.1570850852024,172.5994309522093,11.7407949052425
"  3708 (1974 FV1)",57400,5.217488427968706,.1583327865001871,13.36946072517932,291.1745189535297,57.99349117110745,109.9443759345248,11.9179194005724
"  3709 Polypoites (1985 TL3)",57400,5.243570044248539,.06008462942283895,19.62301798135379,187.1470591179775,247.1317454506694,136.5303774747936,12.007395422435
"  3793 Leonteus (1985 TE3)",57400,5.21190217604074,.08990471797394707,20.90705854058401,200.5392523833615,263.1543640292944,128.304160653829,11.8987841372761
"  3794 Sthenelos (1985 TF3)",57400,5.206159168102158,.1454657404263778,6.061413357944045,343.2651630546356,35.44764242394142,207.1295564620494,11.8791226063938
"  3801 Thrasymedes (1985 VS)",57400,5.324470594891611,.02212244498889043,28.5005413264162,209.4810955343174,207.0347409394909,164.332851298345,12.2863491171568
"  4007 Euryalos (1973 SR)",57400,5.172819856083141,.05618128728579923,11.0042839353663,6.779672812396021,78.41547200012906,146.0185424994787,11.7651978188105
"  4035 (1986 WD)",57400,5.28487860474788,.05585066623269975,12.13235056039019,233.739629787056,198.2860598574609,147.5134262950892,12.1495649229826
"  4057 Demophon (1985 TQ)",57400,5.262261185871171,.1181946624290253,2.873019783306087,24.4415572002186,59.11808597944431,131.8483193685275,12.0716546416422
"  4060 Deipylos (1987 YT1)",57400,5.246653691120987,.1543202073583086,16.14803250780421,168.2499044325564,307.5035673176794,100.9871685612688,12.0179889713402
"  4063 Euforbo (1989 CG2)",57400,5.182276403366268,.1182580651515059,18.93943467597606,113.5156945976561,318.683018063542,157.4770995589506,11.7974748897677
"  4068 Menestheus (1973 SW)",57400,5.150090431385588,.07333025807817492,17.56041032307079,177.7004629239879,317.6616734584569,74.10960518311613,11.6877384603417
"  4086 Podalirius (1985 VK2)",57400,5.256158623901086,.1206767716573145,21.70892287361397,54.97855980792711,357.0760122958576,188.7624346291641,12.0506617673183
"  4138 Kalchas (1973 SM)",57400,5.162120331608551,.04291302299578483,2.099471166169399,208.0262163516981,164.7667420392046,215.5324906125471,11.728713780393
"  4348 Poulydamas (1988 RU)",57400,5.240645387446198,.09798334067971298,7.95760877425868,220.1156871341871,160.4358984749221,75.91561377284674,11.9973509451539
"  4489 (1988 AK)",57400,5.224202070526166,.05753727705232926,22.20694622093655,86.56360692266365,8.020760807312415,107.110064723262,11.9409300077904
"  4501 Eurypylos (1989 CJ3)",57400,5.204961406636572,.05260876369536001,8.304829743740553,244.2760386407461,181.0954599557225,173.9044774166537,11.8750233645786
"  4543 Phoinix (1989 CQ1)",57400,5.120144331144251,.09569589536975769,14.71111970832857,325.3917756447691,85.41811303276218,191.9395336253503,11.5859461974224
"  4707 Khryses (1988 PY)",57400,5.185715899797168,.1234140941598458,7.103016823298003,310.2083541360545,66.79391610423598,89.67032826508952,11.8092218813538
"  4708 Polydoros (1988 RT)",57400,5.261362325607514,.05965709124270437,6.982985849806112,281.1584790056368,104.7455076981357,57.55522667756093,12.0685617885176
"  4709 Ennomos (1988 TU2)",57400,5.239467708100991,.02202654288399851,25.45477826501601,253.1592402886055,89.15473541660124,135.7717316266785,11.993307100104
"  4715 (1989 TS1)",57400,5.108577871527094,.04955949596117081,18.65801762982412,1.608536349114352,346.2644445762243,111.4626152665108,11.5467092169617
"  4722 Agelaos (4271 T-3)",57400,5.206950609286197,.1120637383690512,8.815388540921852,64.99607617367724,315.8004145640605,74.77013646890769,11.8818315086356
"  4754 Panthoos (5010 T-3)",57400,5.23750943213769,.01039425024209125,12.32705169655991,155.0599117365004,202.9199891332932,118.8105005152228,11.9865838950956
"  4791 Iphidamas (1988 PB1)",57400,5.162632842007562,.0468181706181725,25.96653544391389,261.4556764862975,165.8195146132711,24.56462975539228,11.7304605152394
"  4792 Lykaon (1988 RK1)",57400,5.261701591375691,.09090157682415498,9.335160851182781,61.92315429884422,284.1476937844554,108.4742588413601,12.0697291237923
"  4805 Asteropaios (1990 VH7)",57400,5.212175320477429,.09038548339745298,12.01190485963544,278.3813099362675,90.85523421067143,78.18230455283165,11.8997195335564
"  4827 Dares (1988 QE)",57400,5.117024861475175,.04619631702736361,7.706171819555681,242.0703516353807,169.674797560394,51.81904362823087,11.575359629954
"  4828 Misenus (1988 RV)",57400,5.167716356588586,.04311892197917234,14.90105723718823,352.9921909871096,128.994683827032,328.8287482571229,11.7477908133681
"  4829 Sergestus (1988 RM1)",57400,5.143814360412114,.05026943338200027,8.600462344654131,221.9705524886309,124.7792305042713,129.9608124889367,11.6663803720975
"  4832 Palinurus (1988 TU1)",57400,5.266108676738898,.1405855850592808,19.06479125228049,135.1244146738317,210.0504681244005,119.2050909295602,12.084896307524
"  4833 Meges (1989 AL2)",57400,5.245619097580442,.09167654219907867,34.69177079106992,101.7623291183889,279.4789922187018,189.5211007028389,12.0144343854509
"  4834 Thoas (1989 AM2)",57400,5.220720104292026,.1349155985811866,28.46386797300318,76.0347493554126,351.9968747420319,143.6777489586401,11.928993930538
"  4835 (1989 BQ)",57400,5.192625489884334,.2513784299110797,19.571396139,125.473131715318,355.312801769113,109.4718059629459,11.8328321383965
"  4836 Medon (1989 CK1)",57400,5.202649044261253,.1087706012250329,19.4091077830415,82.05589467526048,34.73553387725933,118.7076416743742,11.8671108254409
"  4867 Polites (1989 SZ)",57400,5.160406925502359,.01680787945454561,27.16879282142957,335.2044831109731,277.6917608906841,212.9867939003505,11.7228747895731
"  4902 Thessandrus (1989 AN2)",57400,5.204740011857609,.04216035256409267,9.073036945356392,170.3216633869018,271.5866757456462,136.7474329948049,11.8742657104837
"  4946 Askalaphus (1988 BW1)",57400,5.319552114547729,.05066542211216996,21.86120429657951,59.03798349693901,204.4394765079032,316.923045901625,12.2693287746237
"  5012 Eurymedon (9507 P-L)",57400,5.271693683871075,.0850919894489397,4.99677103828859,34.83345592015586,333.5592960815979,211.0158129021045,12.1041264815721
"  5023 Agapenor (1985 TG3)",57400,5.179433315972696,.05064527721661199,11.77363877909393,308.4088234988126,84.85400984506175,176.4771781314022,11.7877677701233
"  5025 (1986 TS6)",57400,5.200594875082889,.0743264368259258,11.02207670889531,347.8391474099208,73.56392114343299,154.4804888391731,11.8600832573535
"  5027 Androgeos (1988 BX1)",57400,5.305455571336567,.06459349495387674,31.44665741086676,78.22620894124411,344.9879412945847,154.8069159576773,12.2205914500454
"  5028 Halaesus (1988 BY1)",57400,5.263174666476537,.1297218558360134,21.48808414712956,44.06308075522377,11.60707434372463,166.8090261228285,12.0747980719688
"  5041 Theotes (1973 SW1)",57400,5.179489294463851,.03649613579275394,10.5886975842415,29.89745860232269,106.689383438102,105.2609050204967,11.7879588711174
"  5119 (1988 RA1)",57400,5.200836143798701,.1086393947195132,15.95053067953573,316.9774400829397,17.32665111847092,127.6731011458393,11.8609085956984
"  5120 Bitias (1988 TZ1)",57400,5.279224637145369,.1100916525483204,24.98993535374415,295.8833875467539,23.97359497284871,132.7483082476263,12.1300730266748
"  5123 (1989 BL)",57400,5.23138560511393,.1016290375064591,8.529403413330128,78.2264767644745,32.46883867541871,106.8871726668961,11.9655675207767
"  5126 Achaemenides (1989 CH2)",57400,5.240241973309571,.02542398457035477,29.86272777950306,116.4978907256759,353.6068003629244,113.9540416612469,11.9959656745986
"  5130 Ilioneus (1989 SC7)",57400,5.21560876467114,.009842636126239469,15.73441674454888,242.5130104683799,111.4373131861054,81.7156502267575,11.9114796187933
"  5144 Achates (1991 XX)",57400,5.204901780626107,.2710791992929275,8.901322130891645,322.8250418584298,331.4079430859072,148.9508713379657,11.8748193116998
"  5209 (1989 CW1)",57400,5.185467826572522,.05005013668494159,9.05064213756688,322.7092474601802,106.6541473673068,180.2970064875516,11.8083745007491
"  5233 (1988 RL10)",57400,5.14379226386505,.04484145783455942,3.377763373191182,142.5317731995837,43.19159022958589,271.374648563033,11.6663051983758
"  5244 Amphilochos (1973 SQ1)",57400,5.170644084532062,.02747485679691376,6.156766736177666,213.3048603312036,125.3867341858447,251.2037737807085,11.7577756511755